CustomerID,Monetary,Frequency,Recency,Cluster
25813,26.97,1,310 days,0
25814,61.96000000000001,1,150 days,0
25815,39.980000000000004,1,349 days,0
25816,7.28,1,183 days,0
25817,7.28,1,3 days,0
25818,35.96,1,281 days,0
25819,1873.5782,2,169 days,0
25820,48.97,1,352 days,0
25821,1879.0682,2,158 days,0
25822,1819.5882000000001,2,167 days,0
25823,1887.5582,2,170 days,0
25824,39.980000000000004,1,119 days,0
25825,4.99,1,186 days,0
25826,1854.5782,2,135 days,0
25827,1873.5782,2,128 days,0
25828,1873.5782,2,123 days,0
25829,1894.0682,2,152 days,0
25830,1833.5682,2,130 days,0
25831,1882.5682000000002,2,138 days,0
25832,1850.8582000000001,2,125 days,0
25833,36.59,1,125 days,0
25834,27.279999999999998,1,129 days,0
25835,27.279999999999998,1,347 days,0
25836,34.89,1,112 days,0
25837,24.99,1,236 days,0
25838,64.97,1,30 days,0
25839,107.94,1,358 days,0
25840,1249.84,1,199 days,0
25841,64.97,1,155 days,0
25842,27.279999999999998,1,273 days,0
25843,27.279999999999998,1,220 days,0
25844,24.99,1,355 days,0
25845,13.98,1,36 days,0
25846,64.97,1,135 days,0
25847,24.99,1,129 days,0
25848,27.279999999999998,1,296 days,0
25849,35.23,1,357 days,0
25850,64.47,1,249 days,0
25851,24.99,1,56 days,0
25852,29.979999999999997,1,249 days,0
25853,27.279999999999998,1,35 days,0
25854,27.279999999999998,1,241 days,0
25855,40.22,1,338 days,0
25856,750.3000000000001,1,44 days,0
25857,3399.99,1,1106 days,2
25858,32.27,1,2 days,0
25859,64.97,1,229 days,0
25860,27.279999999999998,1,125 days,0
25861,3399.99,1,1119 days,2
25862,64.97,1,157 days,0
25863,4631.11,2,187 days,0
25864,2443.35,1,720 days,2
25865,4643.83,2,205 days,0
25866,4603.82,2,176 days,0
25867,5784.0599999999995,2,214 days,0
25868,5798.04,2,238 days,0
25869,79.97,1,163 days,0
25870,37.93,1,239 days,0
25871,64.97,1,145 days,0
25872,5819.049999999999,2,219 days,0
25873,39.980000000000004,1,87 days,0
25874,34.89,1,85 days,0
25875,2443.35,1,713 days,2
25876,4629.07,2,164 days,0
25877,79.97,1,5 days,0
25878,4649.83,2,165 days,0
25879,4658.82,2,165 days,0
25880,32.269999999999996,1,128 days,0
25881,24.99,1,25 days,0
25882,64.97,1,245 days,0
25883,2443.35,1,715 days,2
25884,39.980000000000004,1,233 days,0
25885,59.980000000000004,1,158 days,0
25886,4673.3099999999995,2,166 days,0
25887,4673.3099999999995,2,162 days,0
25888,4623.82,2,182 days,0
25889,4651.11,2,164 days,0
25890,24.99,1,348 days,0
25891,5759.0599999999995,2,231 days,0
25892,2443.35,1,717 days,2
25893,24.99,1,278 days,0
25894,49.48,1,187 days,0
25895,4649.83,2,173 days,0
25896,121.57000000000001,1,218 days,0
25897,32.6,1,110 days,0
25898,38.88,1,206 days,0
25899,71.58000000000001,1,324 days,0
25900,41.59,1,256 days,0
25901,5793.049999999999,2,238 days,0
25902,64.97,1,341 days,0
25903,5773.04,2,238 days,0
25904,89.46,1,58 days,0
25905,4598.83,2,146 days,0
25906,6.28,1,77 days,0
25907,6.28,1,15 days,0
25908,27.279999999999998,1,3 days,0
25909,4658.8099999999995,2,142 days,0
25910,4623.83,2,144 days,0
25911,2181.5625,1,671 days,2
25912,63.47,1,216 days,0
25913,6.28,1,76 days,0
25914,37.93,1,155 days,0
25915,42.97,1,94 days,0
25916,4649.83,2,135 days,0
25917,4699.82,2,133 days,0
25918,1260.5782,2,85 days,0
25919,1248.0782,2,62 days,0
25920,1819.5882000000001,2,180 days,0
25921,1253.0682,2,90 days,0
25922,1274.0782,2,77 days,0
25923,6.28,1,361 days,0
25924,5819.05,2,189 days,0
25925,13.98,1,275 days,0
25926,1308.0582,2,73 days,0
25927,1272.5182,2,75 days,0
25928,1316.0482,2,86 days,0
25929,27.279999999999998,1,294 days,0
25930,29.979999999999997,1,238 days,0
25931,27.279999999999998,1,189 days,0
25932,49.48,1,8 days,0
25933,49.48,1,154 days,0
25934,64.97,1,30 days,0
25935,1256.0282,2,62 days,0
25936,1248.0782,2,64 days,0
25937,1299.5582,2,84 days,0
25938,1308.0582,2,88 days,0
25939,1264.5682000000002,2,83 days,0
25940,1277.5582,2,68 days,0
25941,1255.3582,2,65 days,0
25942,4598.83,2,132 days,0
25943,5808.03,2,201 days,0
25944,1274.0782,2,85 days,0
25945,1248.0782,2,88 days,0
25946,1873.5782,2,177 days,0
25947,1854.5782,2,166 days,0
25948,1819.5882000000001,2,168 days,0
25949,1882.5682000000002,2,128 days,0
25950,54.25,1,42 days,0
25951,4703.3099999999995,2,124 days,0
25952,4598.83,2,141 days,0
25953,59.980000000000004,1,307 days,0
25954,27.279999999999998,1,247 days,0
25955,4643.83,2,145 days,0
25956,24.99,1,186 days,0
25957,89.46,1,229 days,0
25958,1903.48,2,150 days,0
25959,27.279999999999998,1,296 days,0
25960,1957.47,2,125 days,0
25961,1938.47,2,141 days,0
25962,5819.049999999999,2,206 days,0
25963,24.99,1,26 days,0
25964,4649.83,2,134 days,0
25965,32.269999999999996,1,260 days,0
25966,27.279999999999998,1,206 days,0
25967,29.979999999999997,1,212 days,0
25968,24.99,1,72 days,0
25969,4649.83,2,106 days,0
25970,4603.82,2,97 days,0
25971,2749.3224999999998,2,258 days,0
25972,5780.99,2,192 days,0
25973,5793.05,2,204 days,0
25974,5819.05,2,193 days,0
25975,5807.03,2,197 days,0
25976,5759.0599999999995,2,189 days,0
25977,4624.83,2,117 days,0
25978,5813.049999999999,2,192 days,0
25979,5784.0599999999995,2,201 days,0
25980,5819.05,2,204 days,0
25981,3018.33,2,229 days,0
25982,5819.05,2,194 days,0
25983,29.979999999999997,1,171 days,0
25984,4624.83,2,121 days,0
25985,4658.8099999999995,2,97 days,0
25986,4624.83,2,117 days,0
25987,4639.83,2,97 days,0
25988,64.97,1,160 days,0
25989,2744.5225,2,243 days,0
25990,5847.04,2,202 days,0
25991,2845.5225,2,236 days,0
25992,2721.5525,2,231 days,0
25993,4648.3099999999995,2,118 days,0
25994,4626.11,2,115 days,0
25995,2443.35,1,582 days,2
25996,4598.83,2,93 days,0
25997,4623.83,2,95 days,0
25998,4649.83,2,88 days,0
25999,2181.5625,1,583 days,2
26000,32.269999999999996,1,242 days,0
26001,4673.3099999999995,2,83 days,0
26002,4699.3099999999995,2,87 days,0
26003,4648.3099999999995,2,86 days,0
26004,4698.8099999999995,2,87 days,0
26005,4623.83,2,62 days,0
26006,24.99,1,65 days,0
26007,24.99,1,236 days,0
26008,49.48,1,9 days,0
26009,40.22,1,32 days,0
26010,24.99,1,333 days,0
26011,5768.049999999999,2,184 days,0
26012,5794.049999999999,2,208 days,0
26013,2443.35,1,561 days,2
26014,4713.33,2,78 days,0
26015,4614.84,2,92 days,0
26016,4683.299999999999,2,79 days,0
26017,89.46000000000001,1,360 days,0
26018,5869.04,2,207 days,0
26019,1957.47,2,144 days,0
26020,1932.46,2,105 days,0
26021,1917.46,2,101 days,0
26022,1938.47,2,119 days,0
26023,1917.46,2,125 days,0
26024,1952.45,2,115 days,0
26025,1917.46,2,99 days,0
26026,4.99,1,328 days,0
26027,1938.47,2,93 days,0
26028,1938.47,2,98 days,0
26029,1930.76,2,100 days,0
26030,21.49,1,228 days,0
26031,23.779999999999998,1,4 days,0
26032,7.28,1,358 days,0
26033,1903.48,2,121 days,0
26034,21.49,1,154 days,0
26035,88.97999999999999,1,194 days,0
26036,88.97999999999999,1,86 days,0
26037,38.980000000000004,1,342 days,0
26038,2503.0299999999997,1,153 days,0
26039,27.279999999999998,1,85 days,0
26040,3018.33,2,205 days,0
26041,5860.98,2,195 days,0
26042,5759.0599999999995,2,184 days,0
26043,191.26999999999998,1,92 days,0
26044,86.95,1,284 days,0
26045,27.279999999999998,1,122 days,0
26046,93.47999999999999,1,117 days,0
26047,64.97,1,254 days,0
26048,191.26999999999998,1,188 days,0
26049,2181.5625,1,576 days,2
26050,4624.83,2,73 days,0
26051,4.99,1,35 days,0
26052,24.99,1,255 days,0
26053,27.279999999999998,1,316 days,0
26054,24.99,1,304 days,0
26055,5784.0599999999995,2,205 days,0
26056,5838.05,2,203 days,0
26057,5927.51,2,190 days,0
26058,5838.05,2,198 days,0
26059,118.96000000000001,1,260 days,0
26060,5794.049999999999,2,202 days,0
26061,5838.05,2,204 days,0
26062,49.48,1,256 days,0
26063,29.979999999999997,1,92 days,0
26064,49.48,1,215 days,0
26065,49.48,1,104 days,0
26066,5832.02,2,195 days,0
26067,64.97,1,72 days,0
26068,24.99,1,86 days,0
26069,51.46,1,330 days,0
26070,5768.05,2,186 days,0
26071,89.46,1,282 days,0
26072,24.99,1,52 days,0
26073,59.980000000000004,1,63 days,0
26074,7.28,1,157 days,0
26075,5768.05,2,204 days,0
26076,76.96000000000001,1,222 days,0
26077,7.28,1,66 days,0
26078,64.97,1,339 days,0
26079,64.97,1,199 days,0
26080,24.99,1,234 days,0
26081,64.97,1,323 days,0
26082,5768.049999999999,2,166 days,0
26083,5794.049999999999,2,155 days,0
26084,5768.049999999999,2,168 days,0
26085,64.47,1,226 days,0
26086,149.98,1,100 days,0
26087,64.97,1,110 days,0
26088,49.48,1,138 days,0
26089,5798.04,2,161 days,0
26090,5819.049999999999,2,159 days,0
26091,5828.03,2,182 days,0
26092,64.97,1,45 days,0
26093,4657.8099999999995,2,70 days,0
26094,4648.3099999999995,2,88 days,0
26095,15.23,1,170 days,0
26096,5843.54,2,168 days,0
26097,5773.04,2,160 days,0
26098,5793.05,2,172 days,0
26099,39.980000000000004,1,258 days,0
26100,7.28,1,14 days,0
26101,24.99,1,205 days,0
26102,147.28,1,304 days,0
26103,32.269999999999996,1,22 days,0
26104,114.96000000000001,1,161 days,0
26105,40.22,1,231 days,0
26106,5768.05,2,179 days,0
26107,5800.33,2,162 days,0
26108,32.269999999999996,1,24 days,0
26109,64.97,1,99 days,0
26110,5759.0599999999995,2,173 days,0
26111,5794.05,2,160 days,0
26112,5794.049999999999,2,170 days,0
26113,2730.5425,2,193 days,0
26114,5853.03,2,176 days,0
26115,3052.7999999999997,2,196 days,0
26116,5794.05,2,156 days,0
26117,32.269999999999996,1,251 days,0
26118,35.23,1,225 days,0
26119,64.97,1,45 days,0
26120,3335.2396,2,62 days,0
26121,3300.2496,2,68 days,0
26122,64.97,1,41 days,0
26123,64.97,1,353 days,0
26124,64.97,1,232 days,0
26125,29.979999999999997,1,240 days,0
26126,28.99,1,49 days,0
26127,2049.0982,1,754 days,2
26128,68.97,1,206 days,0
26129,21.49,1,44 days,0
26130,21.49,1,312 days,0
26131,1952.45,2,142 days,0
26132,39.980000000000004,1,363 days,0
26133,1938.47,2,101 days,0
26134,1926.45,2,105 days,0
26135,1967.45,2,122 days,0
26136,39.980000000000004,1,172 days,0
26137,69.99,1,145 days,0
26138,1957.47,2,98 days,0
26139,34.47,1,333 days,0
26140,1917.46,2,103 days,0
26141,78.97999999999999,1,356 days,0
26142,1952.45,2,139 days,0
26143,123.97999999999999,1,209 days,0
26144,27.77,1,269 days,0
26145,78.97999999999999,1,206 days,0
26146,69.99,1,48 days,0
26147,78.97999999999999,1,38 days,0
26148,1917.46,2,79 days,0
26149,78.97999999999999,1,117 days,0
26150,1992.46,2,62 days,0
26151,69.99,1,218 days,0
26152,1938.47,2,83 days,0
26153,1957.47,2,150 days,0
26154,1938.47,2,130 days,0
26155,128.97,1,126 days,0
26156,78.97999999999999,1,165 days,0
26157,69.99,1,124 days,0
26158,94.47999999999999,1,272 days,0
26159,69.99,1,137 days,0
26160,1938.47,2,70 days,0
26161,1903.48,2,147 days,0
26162,1903.48,2,153 days,0
26163,123.97999999999999,1,311 days,0
26164,69.99,1,208 days,0
26165,1957.47,2,90 days,0
26166,128.97,1,36 days,0
26167,1903.48,2,153 days,0
26168,31.279999999999998,1,72 days,0
26169,36.269999999999996,1,71 days,0
26170,28.99,1,24 days,0
26171,27.279999999999998,1,238 days,0
26172,27.279999999999998,1,5 days,0
26173,4.99,1,274 days,0
26174,2071.4196,1,752 days,2
26175,88.97,1,318 days,0
26176,4.99,1,119 days,0
26177,29.479999999999997,1,144 days,0
26178,101.95,1,109 days,0
26179,38.980000000000004,1,309 days,0
26180,4.99,1,137 days,0
26181,32.269999999999996,1,293 days,0
26182,6.28,1,90 days,0
26183,2071.4196,1,736 days,2
26184,36.269999999999996,1,297 days,0
26185,67.97,1,241 days,0
26186,38.980000000000004,1,70 days,0
26187,1932.46,2,131 days,0
26188,1938.47,2,132 days,0
26189,1926.45,2,120 days,0
26190,1932.46,2,106 days,0
26191,1938.47,2,107 days,0
26192,1903.48,2,99 days,0
26193,35.23,1,27 days,0
26194,66.94,1,54 days,0
26195,27.279999999999998,1,361 days,0
26196,29.979999999999997,1,160 days,0
26197,64.97,1,19 days,0
26198,27.279999999999998,1,149 days,0
26199,24.99,1,363 days,0
26200,2756.5425,2,209 days,0
26201,4498.4596,2,175 days,0
26202,2749.3225,2,204 days,0
26203,188.98,1,100 days,0
26204,1967.45,2,71 days,0
26205,2451.2999999999997,1,61 days,0
26206,2478.3399999999997,1,37 days,0
26207,2443.35,1,37 days,0
26208,48.97,1,218 days,0
26209,2384.07,1,142 days,0
26210,553.97,1,302 days,0
26211,565.47,1,294 days,0
26212,23.779999999999998,1,116 days,0
26213,62.980000000000004,1,77 days,0
26214,553.97,1,246 days,0
26215,13.98,1,34 days,0
26216,92.97,1,198 days,0
26217,38.980000000000004,1,65 days,0
26218,6.28,1,292 days,0
26219,570.47,1,257 days,0
26220,539.99,1,253 days,0
26221,2419.06,1,143 days,0
26222,561.48,1,305 days,0
26223,2407.04,1,126 days,0
26224,777.34,1,331 days,0
26225,742.35,1,333 days,0
26226,4.99,1,204 days,0
26227,1709.98,1,93 days,0
26228,1700.99,1,107 days,0
26229,2419.06,1,95 days,0
26230,2398.05,1,112 days,0
26231,1764.96,1,75 days,0
26232,4.99,1,281 days,0
26233,48.97,1,359 days,0
26234,3292.9381999999996,2,85 days,0
26235,2181.5625,1,476 days,0
26236,59.980000000000004,1,13 days,0
26237,27.279999999999998,1,341 days,0
26238,3298.9381999999996,2,82 days,0
26239,51.96,1,81 days,0
26240,29.979999999999997,1,277 days,0
26241,3320.2496,2,84 days,0
26242,67.93,1,283 days,0
26243,27.279999999999998,1,53 days,0
26244,49.48,1,153 days,0
26245,4490.479600000001,2,172 days,0
26246,27.279999999999998,1,117 days,0
26247,4468.1582,2,163 days,0
26248,68.97,1,207 days,0
26249,2071.4196,1,751 days,2
26250,156.26999999999998,1,349 days,0
26251,68.97,1,48 days,0
26252,3300.2182,2,70 days,0
26253,33.98,1,232 days,0
26254,33.98,1,199 days,0
26255,36.269999999999996,1,116 days,0
26256,93.46,1,112 days,0
26257,82.95,1,148 days,0
26258,36.269999999999996,1,115 days,0
26259,68.97,1,303 days,0
26260,93.46,1,254 days,0
26261,195.27,1,284 days,0
26262,68.97,1,226 days,0
26263,28.99,1,319 days,0
26264,31.279999999999998,1,314 days,0
26265,36.27,1,89 days,0
26266,93.46,1,251 days,0
26267,21.49,1,101 days,0
26268,60.47,1,270 days,0
26269,13.98,1,159 days,0
26270,4.99,1,188 days,0
26271,23.779999999999998,1,191 days,0
26272,60.47,1,357 days,0
26273,60.47,1,213 days,0
26274,21.49,1,250 days,0
26275,27.279999999999998,1,203 days,0
26276,3361.9182,2,72 days,0
26277,3321.2596,2,60 days,0
26278,29.979999999999997,1,360 days,0
26279,2181.5625,1,431 days,0
26280,3298.9381999999996,2,41 days,0
26281,3335.2396,2,45 days,0
26282,123.95,1,41 days,0
26283,3371.2496,2,43 days,0
26284,27.279999999999998,1,116 days,0
26285,3309.2396,2,52 days,0
26286,3308.1681999999996,2,43 days,0
26287,35.23,1,258 days,0
26288,27.279999999999998,1,16 days,0
26289,29.979999999999997,1,218 days,0
26290,3295.2596000000003,2,46 days,0
26291,35.23,1,324 days,0
26292,4456.1382,2,177 days,0
26293,4455.0982,2,156 days,0
26294,2443.35,1,455 days,0
26295,3298.9381999999996,2,57 days,0
26296,3355.2396,2,36 days,0
26297,3286.9181999999996,2,39 days,0
26298,3340.2596000000003,2,53 days,0
26299,3396.8882,2,48 days,0
26300,3298.9381999999996,2,56 days,0
26301,4484.479600000001,2,168 days,0
26302,3357.4082,2,45 days,0
26303,3321.2596000000003,2,32 days,0
26304,3263.9482,2,41 days,0
26305,3272.9381999999996,2,44 days,0
26306,2800.4382,2,368 days,0
26307,2848.7596000000003,2,382 days,0
26308,2867.7596000000003,2,371 days,0
26309,2800.4382,2,374 days,0
26310,2181.5625,1,457 days,0
26311,2822.7596000000003,2,378 days,0
26312,2881.7396000000003,2,388 days,0
26313,4487.1582,2,165 days,0
26314,88.97999999999999,1,259 days,0
26315,2825.4282,2,342 days,0
26316,1000.4375,1,713 days,2
26317,2862.7396000000003,2,349 days,0
26318,13.98,1,166 days,0
26319,4456.1382,2,161 days,0
26320,4464.479600000001,2,155 days,0
26321,1554.4075,2,207 days,0
26322,2912.2596000000003,2,336 days,0
26323,27.279999999999998,1,74 days,0
26324,4464.479600000001,2,163 days,0
26325,4478.4596,2,158 days,0
26326,4442.1582,2,154 days,0
26327,4433.1682,2,168 days,0
26328,4518.1482,2,177 days,0
26329,2860.4182,2,319 days,0
26330,2821.7196000000004,2,328 days,0
26331,2800.4382,2,296 days,0
26332,49.48,1,166 days,0
26333,32.269999999999996,1,268 days,0
26334,27.279999999999998,1,123 days,0
26335,89.46000000000001,1,292 days,0
26336,27.279999999999998,1,12 days,0
26337,29.979999999999997,1,279 days,0
26338,4468.1582,2,154 days,0
26339,4455.489600000001,2,179 days,0
26340,64.97,1,341 days,0
26341,24.99,1,230 days,0
26342,4489.4696,2,178 days,0
26343,2800.4382,2,284 days,0
26344,2791.4482,2,290 days,0
26345,49.48,1,174 days,0
26346,64.97,1,220 days,0
26347,24.99,1,99 days,0
26348,89.97,1,355 days,0
26349,27.279999999999998,1,302 days,0
26350,4.99,1,247 days,0
26351,2800.4382,2,293 days,0
26352,1763.97,1,120 days,0
26353,1773.95,1,86 days,0
26354,1750.98,1,66 days,0
26355,62.980000000000004,1,56 days,0
26356,574.98,1,251 days,0
26357,777.34,1,276 days,0
26358,23.779999999999998,1,259 days,0
26359,600.46,1,254 days,0
26360,539.99,1,254 days,0
26361,53.980000000000004,1,2 days,0
26362,2420.34,1,105 days,0
26363,1744.97,1,72 days,0
26364,38.980000000000004,1,173 days,0
26365,62.980000000000004,1,335 days,0
26366,49.97,1,85 days,0
26367,78.48,1,220 days,0
26368,53.99,1,112 days,0
26369,53.99,1,3 days,0
26370,23.779999999999998,1,159 days,0
26371,33.98,1,5 days,0
26372,548.98,1,261 days,0
26373,1565.9075,2,174 days,0
26374,123.97999999999999,1,9 days,0
26375,1971.45,2,71 days,0
26376,121.93,1,103 days,0
26377,39.980000000000004,1,59 days,0
26378,60.470000000000006,1,100 days,0
26379,1783.96,1,196 days,0
26380,33.98,1,184 days,0
26381,2520.83,1,374 days,0
26382,2443.35,1,368 days,0
26383,33.98,1,178 days,0
26384,33.98,1,136 days,0
26385,23.779999999999998,1,65 days,0
26386,1775.47,1,159 days,0
26387,4.99,1,72 days,0
26388,2354.9799999999996,1,52 days,0
26389,36.27,1,277 days,0
26390,1725.98,1,178 days,0
26391,68.97,1,247 days,0
26392,60.47,1,295 days,0
26393,21.49,1,230 days,0
26394,33.98,1,114 days,0
26395,25.479999999999997,1,352 days,0
26396,118.96000000000001,1,13 days,0
26397,39.980000000000004,1,82 days,0
26398,1758.95,1,152 days,0
26399,2543.4399999999996,1,336 days,0
26400,132.98,1,328 days,0
26401,38.980000000000004,1,351 days,0
26402,28.99,1,226 days,0
26403,41.93,1,145 days,0
26404,1775.47,1,38 days,0
26405,36.269999999999996,1,139 days,0
26406,2334.4599999999996,1,43 days,0
26407,126.28,1,333 days,0
26408,38.980000000000004,1,154 days,0
26409,67.49,1,321 days,0
26410,28.99,1,202 days,0
26411,58.980000000000004,1,334 days,0
26412,55.910000000000004,1,99 days,0
26413,58.47,1,99 days,0
26414,58.47,1,357 days,0
26415,68.97,1,10 days,0
26416,88.97,1,204 days,0
26417,6.28,1,240 days,0
26418,36.269999999999996,1,206 days,0
26419,33.98,1,219 days,0
26420,2443.35,1,356 days,0
26421,60.47,1,98 days,0
26422,1980.96,2,70 days,0
26423,2001.97,2,81 days,0
26424,79.47,1,332 days,0
26425,69.99,1,152 days,0
26426,69.99,1,55 days,0
26427,123.97999999999999,1,70 days,0
26428,69.99,1,135 days,0
26429,1938.47,2,89 days,0
26430,69.99,1,129 days,0
26431,23.779999999999998,1,45 days,0
26432,123.97999999999999,1,278 days,0
26433,1903.48,2,92 days,0
26434,69.99,1,222 days,0
26435,1957.47,2,66 days,0
26436,1957.47,2,79 days,0
26437,1953.47,2,62 days,0
26438,1938.47,2,84 days,0
26439,1938.47,2,91 days,0
26440,1957.47,2,70 days,0
26441,78.97999999999999,1,38 days,0
26442,1919.75,2,90 days,0
26443,1938.47,2,73 days,0
26444,1938.71,2,90 days,0
26445,1938.47,2,65 days,0
26446,78.97999999999999,1,5 days,0
26447,1938.47,2,34 days,0
26448,21.49,1,156 days,0
26449,4.99,1,308 days,0
26450,30.479999999999997,1,106 days,0
26451,27.279999999999998,1,198 days,0
26452,59.980000000000004,1,293 days,0
26453,53.95,1,113 days,0
26454,27.279999999999998,1,186 days,0
26455,29.979999999999997,1,246 days,0
26456,39.980000000000004,1,70 days,0
26457,89.46,1,324 days,0
26458,32.269999999999996,1,236 days,0
26459,64.97,1,156 days,0
26460,24.99,1,13 days,0
26461,58.980000000000004,1,29 days,0
26462,27.279999999999998,1,136 days,0
26463,27.279999999999998,1,125 days,0
26464,59.980000000000004,1,93 days,0
26465,27.279999999999998,1,321 days,0
26466,24.99,1,240 days,0
26467,32.269999999999996,1,59 days,0
26468,27.279999999999998,1,355 days,0
26469,64.97,1,330 days,0
26470,35.23,1,320 days,0
26471,24.99,1,154 days,0
26472,114.96000000000001,1,315 days,0
26473,89.46,1,177 days,0
26474,13.98,1,188 days,0
26475,30.479999999999997,1,226 days,0
26476,30.479999999999997,1,175 days,0
26477,49.48,1,113 days,0
26478,49.48,1,196 days,0
26479,32.269999999999996,1,114 days,0
26480,23.779999999999998,1,350 days,0
26481,2071.4196,1,650 days,2
26482,1000.4375,1,619 days,2
26483,25.479999999999997,1,191 days,0
26484,2813.7696,2,288 days,0
26485,2813.7696,2,288 days,0
26486,2800.4382,2,287 days,0
26487,4456.138199999999,2,177 days,0
26488,4.99,1,340 days,0
26489,24.99,1,361 days,0
26490,4468.1582,2,175 days,0
26491,4469.4382000000005,2,160 days,0
26492,29.979999999999997,1,281 days,0
26493,64.97,1,346 days,0
26494,27.279999999999998,1,116 days,0
26495,58.980000000000004,1,136 days,0
26496,1000.4375,1,613 days,2
26497,64.97,1,121 days,0
26498,89.46,1,225 days,0
26499,2848.7596000000003,2,272 days,0
26500,24.99,1,144 days,0
26501,49.48,1,117 days,0
26502,27.279999999999998,1,147 days,0
26503,1000.4375,1,605 days,2
26504,1000.4375,1,594 days,2
26505,59.980000000000004,1,359 days,0
26506,64.97,1,340 days,0
26507,27.279999999999998,1,241 days,0
26508,49.48,1,264 days,0
26509,2800.4382,2,248 days,0
26510,2813.7696,2,245 days,0
26511,4464.479600000001,2,154 days,0
26512,1000.4375,1,602 days,2
26513,2848.7596000000003,2,220 days,0
26514,29.979999999999997,1,226 days,0
26515,89.46,1,161 days,0
26516,32.269999999999996,1,200 days,0
26517,24.99,1,314 days,0
26518,32.27,1,110 days,0
26519,29.979999999999997,1,156 days,0
26520,2827.7182,2,240 days,0
26521,2821.7196000000004,2,234 days,0
26522,24.99,1,176 days,0
26523,49.48,1,103 days,0
26524,27.279999999999998,1,41 days,0
26525,49.48,1,135 days,0
26526,37.93,1,97 days,0
26527,29.26,1,185 days,0
26528,128.47,1,31 days,0
26529,1549.4175,2,172 days,0
26530,4468.1582,2,162 days,0
26531,27.279999999999998,1,251 days,0
26532,4469.4696,2,144 days,0
26533,1629.4075,2,167 days,0
26534,4490.479600000001,2,152 days,0
26535,64.97,1,142 days,0
26536,4514.9696,2,124 days,0
26537,4468.1582,2,128 days,0
26538,4464.479600000001,2,128 days,0
26539,4469.4382000000005,2,140 days,0
26540,4468.1582,2,146 days,0
26541,24.99,1,255 days,0
26542,27.279999999999998,1,291 days,0
26543,14.23,1,348 days,0
26544,21.49,1,266 days,0
26545,2822.7596000000003,2,239 days,0
26546,2847.7496,2,221 days,0
26547,1407.96,2,57 days,0
26548,1322.98,2,41 days,0
26549,1361.45,2,55 days,0
26550,93.47999999999999,1,179 days,0
26551,28.99,1,350 days,0
26552,47.96,1,222 days,0
26553,68.97,1,46 days,0
26554,68.97,1,89 days,0
26555,27.279999999999998,1,167 days,0
26556,36.269999999999996,1,256 days,0
26557,44.22,1,263 days,0
26558,6.28,1,204 days,0
26559,38.980000000000004,1,259 days,0
26560,1396.44,2,59 days,0
26561,1336.96,2,45 days,0
26562,1925.41,2,106 days,0
26563,1957.47,2,101 days,0
26564,49.97,1,1 days,0
26565,23.779999999999998,1,29 days,0
26566,2016.95,2,117 days,0
26567,1957.47,2,59 days,0
26568,1957.47,2,36 days,0
26569,1938.47,2,48 days,0
26570,1957.47,2,47 days,0
26571,1938.47,2,54 days,0
26572,1000.4375,1,455 days,0
26573,68.97,1,359 days,0
26574,28.99,1,80 days,0
26575,2890.4082,2,227 days,0
26576,28.99,1,243 days,0
26577,68.97,1,242 days,0
26578,58.47,1,93 days,0
26579,2840.4182,2,242 days,0
26580,68.97,1,26 days,0
26581,2822.7596000000003,2,220 days,0
26582,1000.4375,1,434 days,0
26583,36.27,1,198 days,0
26584,33.98,1,365 days,0
26585,1903.48,2,42 days,0
26586,28.99,1,197 days,0
26587,1920.42,2,40 days,0
26588,1938.47,2,49 days,0
26589,1966.46,2,56 days,0
26590,69.99,1,104 days,0
26591,1957.47,2,59 days,0
26592,78.97999999999999,1,248 days,0
26593,27.279999999999998,1,42 days,0
26594,29.979999999999997,1,236 days,0
26595,24.99,1,24 days,0
26596,36.269999999999996,1,234 days,0
26597,68.97,1,20 days,0
26598,33.98,1,359 days,0
26599,28.99,1,352 days,0
26600,2800.4382,2,220 days,0
26601,2862.7396000000003,2,242 days,0
26602,4468.1582,2,151 days,0
26603,4487.1582,2,133 days,0
26604,4442.1582,2,135 days,0
26605,27.279999999999998,1,4 days,0
26606,2890.4082,2,217 days,0
26607,2813.7696,2,241 days,0
26608,2881.7396000000003,2,220 days,0
26609,4509.479600000001,2,137 days,0
26610,4509.479600000001,2,153 days,0
26611,4490.479600000001,2,136 days,0
26612,58.47,1,101 days,0
26613,138.96,1,10 days,0
26614,2791.4482,2,231 days,0
26615,1000.4375,1,448 days,0
26616,2800.4382,2,199 days,0
26617,2881.7396000000003,2,198 days,0
26618,2826.4382,2,184 days,0
26619,2972.7696,2,165 days,0
26620,699.0982,1,1098 days,2
26621,28.99,1,120 days,0
26622,2820.4382,2,180 days,0
26623,2841.4382,2,175 days,0
26624,2826.4382,2,157 days,0
26625,2827.7496,2,168 days,0
26626,2891.7296,2,127 days,0
26627,2791.4482,2,138 days,0
26628,36.27,1,262 days,0
26629,699.0982,1,1078 days,2
26630,699.0982,1,1014 days,2
26631,2813.7696,2,131 days,0
26632,2848.7596000000003,2,133 days,0
26633,2883.9082,2,95 days,0
26634,2896.7196000000004,2,72 days,0
26635,2840.4182,2,89 days,0
26636,36.269999999999996,1,187 days,0
26637,58.47,1,27 days,0
26638,4518.1482,2,149 days,0
26639,49.48,1,178 days,0
26640,1288.0582,2,166 days,0
26641,4464.479600000001,2,131 days,0
26642,4490.479600000001,2,153 days,0
