CustomerID,Monetary,Frequency,Recency,Cluster
15709,94.98,1,311 days,0
15710,6316.5025,3,191 days,1
15711,126.56,2,208 days,0
15712,51.57,2,115 days,0
15713,37.59,2,62 days,0
15714,83.97,1,112 days,0
15715,39.97,2,89 days,0
15716,4467.0581999999995,2,115 days,1
15717,4411.3682,2,82 days,1
15718,63.97,2,41 days,0
15719,4429.5682,2,91 days,1
15720,70.22,2,65 days,0
15721,118.96000000000001,2,115 days,0
15722,4448.5682,2,85 days,1
15723,4444.0682,2,64 days,1
15724,4359.0682,2,68 days,1
15725,4416.3796,2,86 days,1
15726,4393.3582,2,72 days,1
15727,134.45999999999998,2,55 days,0
15728,63.97,2,87 days,0
15729,4393.6996,2,66 days,1
15730,122.96000000000001,2,93 days,0
15731,59.980000000000004,2,123 days,0
15732,4376.3996,2,75 days,1
15733,4443.548199999999,2,79 days,1
15734,4426.4096,2,62 days,1
15735,116.25,2,144 days,0
15736,76.94,1,83 days,0
15737,3117.2299999999996,2,153 days,1
15738,166.28,1,44 days,0
15739,3140.2699999999995,2,152 days,1
15740,39.980000000000004,1,133 days,0
15741,89.97,1,101 days,0
15742,39.980000000000004,1,347 days,0
15743,39.980000000000004,1,66 days,0
15744,12.940000000000001,1,166 days,0
15745,89.97,1,152 days,0
15746,4.99,1,57 days,0
15747,39.980000000000004,1,146 days,0
15748,296.91,3,65 days,0
15749,7.28,1,12 days,0
15750,3087.9699999999993,2,127 days,1
15751,4446.3996,2,66 days,1
15752,4408.6896,2,66 days,1
15753,4399.0782,2,73 days,1
15754,4416.3796,2,72 days,1
15755,4404.0782,2,82 days,1
15756,4441.3896,2,84 days,1
15757,4366.4096,2,62 days,1
15758,98.96000000000001,2,5 days,0
15759,89.97,1,314 days,0
15760,146.52,4,11 days,0
15761,196.4,4,3 days,0
15762,564.48,1,218 days,0
15763,1387.95,2,312 days,0
15764,4413.3895999999995,2,81 days,1
15765,4369.0882,2,76 days,1
15766,62.27,2,223 days,0
15767,4379.0882,2,87 days,1
15768,3124.9599999999996,2,127 days,1
15769,3159.9499999999994,2,145 days,1
15770,3179.9299999999994,2,143 days,1
15771,3174.9499999999994,2,126 days,1
15772,39.980000000000004,1,194 days,0
15773,64.47,1,186 days,0
15774,124.99,1,296 days,0
15775,15.23,1,165 days,0
15776,4.99,1,248 days,0
15777,39.980000000000004,1,284 days,0
15778,3177.96,2,130 days,1
15779,90.47,1,253 days,0
15780,3244.9599999999996,2,136 days,1
15781,3209.9399999999996,2,142 days,1
15782,7.28,1,45 days,0
15783,98.96000000000001,2,98 days,0
15784,4379.0882,2,78 days,1
15785,4454.3496,2,91 days,1
15786,4366.0682,2,78 days,1
15787,167.93,2,48 days,0
15788,4443.3796,2,88 days,1
15789,4486.0682,2,69 days,1
15790,2668.3796,2,336 days,0
15791,42.26,2,58 days,0
15792,2645.3996,2,309 days,0
15793,4369.0882,2,62 days,1
15794,113.97,2,33 days,0
15795,132.44,2,275 days,0
15796,59.980000000000004,2,26 days,0
15797,4415.6796,2,87 days,1
15798,98.96000000000001,2,233 days,0
15799,4423.3796,2,77 days,1
15800,4399.0782,2,63 days,1
15801,4381.378199999999,2,63 days,1
15802,4444.0682,2,71 days,1
15803,66.26,2,71 days,0
15804,98.96000000000001,2,46 days,0
15805,127.47,2,43 days,0
15806,102.85,2,268 days,0
15807,70.57,2,47 days,0
15808,4424.0782,2,72 days,1
15809,62.59,2,193 days,0
15810,67.17,2,109 days,0
15811,71.16,2,196 days,0
15812,81.25,2,87 days,0
15813,30.97,1,139 days,0
15814,93.97,1,111 days,0
15815,141.83,3,35 days,0
15816,188.02,3,241 days,0
15817,64.47,1,261 days,0
15818,4.99,1,45 days,0
15819,30.97,1,141 days,0
15820,71.97,1,361 days,0
15821,30.97,1,360 days,0
15822,43.21,2,110 days,0
15823,67.96000000000001,2,76 days,0
15824,75.97,1,319 days,0
15825,39.980000000000004,1,15 days,0
15826,184.71,4,8 days,0
15827,1418.92,2,308 days,0
15828,172.25,2,77 days,0
15829,187.98,2,232 days,0
15830,2680.3796,2,306 days,0
15831,2646.3582,2,330 days,0
15832,2611.4096,2,298 days,0
15833,2611.4096,2,271 days,0
15834,1322.98,2,327 days,0
15835,93.97,1,54 days,0
15836,7.28,1,107 days,0
15837,39.980000000000004,1,198 days,0
15838,56.97,1,275 days,0
15839,24.27,1,268 days,0
15840,3080.2699999999995,2,138 days,1
15841,3105.2699999999995,2,149 days,1
15842,3152.9599999999996,2,137 days,1
15843,3142.97,2,136 days,1
15844,3134.9499999999994,2,127 days,1
15845,3244.96,2,136 days,1
15846,4943.32,2,45 days,1
15847,240.44,3,9 days,0
15848,39.980000000000004,1,33 days,0
15849,7.28,1,230 days,0
15850,4813.04,2,49 days,1
15851,3198.4599999999996,2,146 days,1
15852,3222.9799999999996,2,141 days,1
15853,59.980000000000004,1,216 days,0
15854,41.95,1,230 days,0
15855,29.26,1,121 days,0
15856,153.20999999999998,3,22 days,0
15857,4.99,1,98 days,0
15858,7.28,1,191 days,0
15859,74.14,3,115 days,0
15860,1322.98,2,318 days,0
15861,7.28,1,362 days,0
15862,1379.95,2,331 days,0
15863,243.01,3,199 days,0
15864,103.55000000000001,3,113 days,0
15865,1416.95,2,290 days,0
15866,145.82,3,71 days,0
15867,7.28,1,47 days,0
15868,166.51,3,1 days,0
15869,13.98,1,330 days,0
15870,7.28,1,256 days,0
15871,39.980000000000004,1,306 days,0
15872,235.54000000000002,3,45 days,0
15873,3123.93,2,135 days,1
15874,225.44,3,87 days,0
15875,15.23,1,296 days,0
15876,4789.0199999999995,2,59 days,1
15877,39.980000000000004,1,34 days,0
15878,225.92000000000002,3,74 days,0
15879,196.93,3,167 days,0
15880,132.94,1,319 days,0
15881,564.99,1,327 days,0
15882,1372.46,2,289 days,0
15883,89.95,1,300 days,0
15884,39.980000000000004,1,267 days,0
15885,1397.95,2,277 days,0
15886,1422.46,2,293 days,0
15887,39.980000000000004,1,35 days,0
15888,3178.9499999999994,2,136 days,1
15889,4848.03,2,52 days,1
15890,1375.26,2,251 days,0
15891,39.980000000000004,1,34 days,0
15892,1401.46,2,216 days,0
15893,1428.94,2,220 days,0
15894,89.97,1,299 days,0
15895,61.96,1,219 days,0
15896,7.28,1,147 days,0
15897,3114.94,2,149 days,1
15898,7.28,1,85 days,0
15899,3133.9499999999994,2,153 days,1
15900,699.97,1,327 days,0
15901,1376.97,2,241 days,0
15902,1397.95,2,238 days,0
15903,1372.95,2,238 days,0
15904,1394.95,2,243 days,0
15905,4899.0199999999995,2,56 days,1
15906,4761.03,2,34 days,1
15907,4.99,1,120 days,0
15908,1413.93,2,201 days,0
15909,1380.25,2,194 days,0
15910,39.980000000000004,1,313 days,0
15911,26.97,1,114 days,0
15912,93.97,1,237 days,0
15913,712.27,1,308 days,0
15914,3080.2699999999995,2,144 days,1
15915,3102.9799999999996,2,123 days,1
15916,4793.2699999999995,2,55 days,1
15917,4679.0599999999995,2,36 days,1
15918,3149.9499999999994,2,126 days,1
15919,83.97,2,36 days,0
15920,6247.5225,3,193 days,1
15921,6549.29,3,124 days,1
15922,148.20000000000002,2,122 days,0
15923,6592.78,3,48 days,1
15924,5744.0025,3,182 days,1
15925,5905.8099999999995,3,163 days,1
15926,6978.5625,3,204 days,1
15927,6932.9025,3,211 days,1
15928,6960.0824999999995,3,190 days,1
15929,6944.5825,3,141 days,1
15930,83.97,1,145 days,0
15931,5362.29,3,172 days,1
15932,7186.389999999999,3,161 days,1
15933,6931.8825,3,141 days,1
15934,3147.9499999999994,2,143 days,1
15935,7.28,1,286 days,0
15936,39.980000000000004,1,89 days,0
15937,3145.2599999999998,2,123 days,1
15938,7.28,1,96 days,0
15939,39.980000000000004,1,211 days,0
15940,7.28,1,336 days,0
15941,3105.2699999999995,2,142 days,1
15942,191.87,3,130 days,0
15943,365.40999999999997,3,156 days,0
15944,3234.9399999999996,2,152 days,1
15945,7.28,1,182 days,0
15946,103.48,1,282 days,0
15947,7.28,1,152 days,0
15948,3092.96,2,139 days,1
15949,3157.9699999999993,2,153 days,1
15950,7.28,1,112 days,0
15951,39.980000000000004,1,283 days,0
15952,3174.95,2,142 days,1
15953,1357.97,2,183 days,0
15954,3117.9599999999996,2,137 days,1
15955,39.980000000000004,1,234 days,0
15956,4.99,1,63 days,0
15957,163.99,1,191 days,0
15958,68.49,1,251 days,0
15959,3117.9699999999993,2,142 days,1
15960,4.99,1,35 days,0
15961,3127.2499999999995,2,137 days,1
15962,61.96000000000001,1,67 days,0
15963,89.97,1,301 days,0
15964,3117.9599999999996,2,130 days,1
15965,3108.95,2,135 days,1
15966,4.99,1,152 days,0
15967,4.99,1,259 days,0
15968,3099.9599999999996,2,127 days,1
15969,3109.9499999999994,2,140 days,1
15970,39.980000000000004,1,246 days,0
15971,39.980000000000004,1,224 days,0
15972,3148.9399999999996,2,123 days,1
15973,39.980000000000004,1,57 days,0
15974,208.41,3,70 days,0
15975,166.28,1,133 days,0
15976,3157.9699999999993,2,137 days,1
15977,39.980000000000004,1,93 days,0
15978,7.28,1,67 days,0
15979,4.99,1,217 days,0
15980,3077.9799999999996,2,138 days,1
15981,124.99,1,270 days,0
15982,4.99,1,120 days,0
15983,3134.95,2,152 days,1
15984,3124.96,2,125 days,1
15985,3179.95,2,149 days,1
15986,1422.94,2,199 days,0
15987,1404.95,2,158 days,0
15988,89.91000000000001,1,95 days,0
15989,3140.9199999999996,2,144 days,1
15990,3099.9599999999996,2,131 days,1
15991,3127.25,2,147 days,1
15992,3194.9299999999994,2,151 days,1
15993,597.26,1,251 days,0
15994,1391.95,2,182 days,0
15995,608.96,1,168 days,0
15996,564.99,1,259 days,0
15997,4746.34,2,41 days,1
15998,2371.9599999999996,1,143 days,0
15999,2354.9799999999996,1,145 days,0
16000,4813.95,2,55 days,1
16001,7.28,1,327 days,0
16002,61.96000000000001,1,332 days,0
16003,4.99,1,301 days,0
16004,2518.25,1,140 days,0
16005,198.73,3,178 days,0
16006,39.980000000000004,1,247 days,0
16007,2329.99,1,153 days,0
16008,4.99,1,18 days,0
16009,170.45,2,119 days,0
16010,7.28,1,184 days,0
16011,3657.2599999999998,2,106 days,1
16012,94.25999999999999,2,221 days,0
16013,89.97,1,346 days,0
16014,7.28,1,180 days,0
16015,574.98,1,373 days,0
16016,117.93,2,107 days,0
16017,59.980000000000004,1,182 days,0
16018,89.97,1,359 days,0
16019,573.98,1,172 days,0
16020,595.96,1,268 days,0
16021,539.99,1,216 days,0
16022,589.96,1,176 days,0
16023,166.89,2,173 days,0
16024,4.99,1,20 days,0
16025,3831.8896,2,54 days,1
16026,3804.0782,2,41 days,1
16027,3826.3996,2,55 days,1
16028,3807.3996,2,45 days,1
16029,3807.3996,2,54 days,1
16030,73.53999999999999,2,9 days,0
16031,3750.0882,2,56 days,1
16032,90.95,2,281 days,0
16033,3743.3925,3,33 days,1
16034,7.28,1,65 days,0
16035,51.46,2,5 days,0
16036,61.96000000000001,2,217 days,0
16037,39.980000000000004,1,230 days,0
16038,84.25,2,50 days,0
16039,4.99,1,345 days,0
16040,64.97,1,332 days,0
16041,64.97,1,365 days,0
16042,24.99,1,214 days,0
16043,61.96,2,54 days,0
16044,68.49,1,318 days,0
16045,3802.3725,3,42 days,1
16046,3963.14,3,60 days,1
16047,4.99,1,62 days,0
16048,39.980000000000004,1,288 days,0
16049,39.980000000000004,1,208 days,0
16050,76.94,2,104 days,0
16051,2746.5525,2,51 days,0
16052,2731.5425,2,35 days,0
16053,3752.3825,3,37 days,1
16054,3759.3625,3,42 days,1
16055,66.44,1,291 days,0
16056,27.279999999999998,1,126 days,0
16057,39.980000000000004,1,351 days,0
16058,38.25,2,84 days,0
16059,146.97,1,317 days,0
16060,7.28,1,6 days,0
16061,592.27,1,170 days,0
16062,7.28,1,43 days,0
16063,4.99,1,194 days,0
16064,7.28,1,154 days,0
16065,572.26,1,141 days,0
16066,611.94,1,139 days,0
16067,664.89,1,150 days,0
16068,563.96,1,133 days,0
16069,579.97,1,139 days,0
16070,39.980000000000004,1,24 days,0
16071,103.55000000000001,3,25 days,0
16072,166.28,1,109 days,0
16073,64.47,1,48 days,0
16074,39.980000000000004,1,258 days,0
16075,7.28,1,95 days,0
16076,7.28,1,14 days,0
16077,2401.4499999999994,1,132 days,0
16078,2383.95,1,140 days,0
16079,2324.9199999999996,1,142 days,0
16080,567.27,1,143 days,0
16081,2319.99,1,95 days,0
16082,39.980000000000004,1,216 days,0
16083,561.97,1,225 days,0
16084,4.99,1,45 days,0
16085,143.53,3,211 days,0
16086,2406.95,1,93 days,0
16087,2369.97,1,107 days,0
16088,7.28,1,253 days,0
16089,342.03,3,88 days,0
16090,604.96,1,106 days,0
16091,39.980000000000004,1,217 days,0
16092,7.28,1,127 days,0
16093,554.97,1,123 days,0
16094,567.27,1,137 days,0
16095,2329.99,1,114 days,0
16096,212.01000000000002,3,96 days,0
16097,103.55000000000001,3,196 days,0
16098,3101.2899999999995,2,166 days,1
16099,89.97,1,61 days,0
16100,2369.9599999999996,1,115 days,0
16101,2322.2799999999997,1,107 days,0
16102,563.96,1,131 days,0
16103,3142.3199999999997,2,177 days,1
16104,2414.97,1,93 days,0
16105,2361.95,1,122 days,0
16106,157.51000000000002,3,16 days,0
16107,39.980000000000004,1,260 days,0
16108,633.96,1,102 days,0
16109,548.98,1,96 days,0
16110,650.47,1,97 days,0
16111,2340.9399999999996,1,116 days,0
16112,2373.47,1,120 days,0
16113,2391.9499999999994,1,109 days,0
16114,2319.99,1,104 days,0
16115,7.28,1,307 days,0
16116,2341.97,1,96 days,0
16117,86.45,1,69 days,0
16118,2563.91,1,100 days,0
16119,13.98,1,355 days,0
16120,7.28,1,91 days,0
16121,614.47,1,67 days,0
16122,569.97,1,115 days,0
16123,629.97,1,85 days,0
16124,614.45,1,72 days,0
16125,588.96,1,57 days,0
16126,579.97,1,122 days,0
16127,618.47,1,107 days,0
16128,539.99,1,47 days,0
16129,564.99,1,78 days,0
16130,61.96000000000001,1,140 days,0
16131,166.28,1,85 days,0
16132,2459.62,1,376 days,0
16133,164.82,3,25 days,0
16134,13.98,1,278 days,0
16135,579.97,1,86 days,0
16136,564.99,1,63 days,0
16137,554.97,1,81 days,0
16138,564.99,1,85 days,0
16139,654.95,1,81 days,0
16140,2528.33,1,310 days,0
16141,589.96,1,91 days,0
16142,563.96,1,84 days,0
16143,26.97,1,289 days,0
16144,2376.9599999999996,1,106 days,0
16145,2322.2799999999997,1,117 days,0
16146,2329.9799999999996,1,104 days,0
16147,2367.2,1,95 days,0
16148,2319.99,1,122 days,0
16149,192.04000000000002,3,128 days,0
16150,629.97,1,79 days,0
16151,639.45,1,89 days,0
16152,64.47,1,101 days,0
16153,39.980000000000004,1,170 days,0
16154,4.99,1,202 days,0
16155,4489.5682,2,72 days,1
16156,4344.0882,2,76 days,1
16157,4391.4096,2,87 days,1
16158,4369.0882,2,85 days,1
16159,4411.6496,2,37 days,1
16160,2644.0681999999997,2,225 days,0
16161,2700.0482,2,187 days,0
16162,185.04000000000002,2,75 days,0
16163,2641.3896,2,147 days,0
16164,2639.0782,2,137 days,0
16165,81.81,2,130 days,0
16166,108.85000000000001,2,108 days,0
16167,102.57,2,42 days,0
16168,80.11,2,306 days,0
16169,4404.0782,2,61 days,1
16170,188.87,2,1 days,0
16171,103.86,2,264 days,0
16172,186.04,2,98 days,0
16173,43.21,2,241 days,0
16174,140.45,2,225 days,0
16175,70.25,2,3 days,0
16176,4404.0782,2,56 days,1
16177,133.34,2,199 days,0
16178,108.85,2,71 days,0
16179,72.16,2,69 days,0
16180,4386.3682,2,56 days,1
16181,170.06,2,38 days,0
16182,83.97,2,41 days,0
16183,31.27,2,261 days,0
16184,78.2,2,87 days,0
16185,28.979999999999997,2,254 days,0
16186,64.97,1,214 days,0
16187,34.92,2,67 days,0
16188,96.95,2,22 days,0
16189,105.94,2,52 days,0
16190,79.25,2,57 days,0
16191,26.97,2,31 days,0
16192,101.45,2,276 days,0
16193,90.47,2,278 days,0
16194,49.48,1,311 days,0
16195,92.47999999999999,1,252 days,0
16196,7237.36,3,155 days,1
16197,2756.5425,2,90 days,0
16198,114.96000000000001,2,203 days,0
16199,6917.5925,3,163 days,1
16200,96.95,2,280 days,0
16201,3058.0125,2,192 days,1
16202,31.27,1,112 days,0
16203,6939.8725,3,103 days,1
16204,7162.389999999999,3,87 days,1
16205,6950.5725,3,79 days,1
16206,7203.35,3,157 days,1
16207,7226.37,3,149 days,1
16208,119.96000000000001,1,331 days,0
16209,30.97,1,360 days,0
16210,645.94,1,44 days,0
16211,586.97,1,58 days,0
16212,39.980000000000004,1,44 days,0
16213,154.54000000000002,3,109 days,0
16214,15.23,1,304 days,0
16215,617.9100000000001,1,38 days,0
16216,614.47,1,55 days,0
16217,124.99,1,153 days,0
16218,574.98,1,382 days,0
16219,553.97,1,234 days,0
16220,562.96,1,189 days,0
16221,588.96,1,348 days,0
16222,561.48,1,349 days,0
16223,562.96,1,349 days,0
16224,556.26,1,337 days,0
16225,553.97,1,332 days,0
16226,553.97,1,332 days,0
16227,80.96000000000001,1,364 days,0
16228,569.97,1,49 days,0
16229,572.26,1,53 days,0
16230,618.98,1,42 days,0
16231,2525.94,1,383 days,0
16232,2475.95,1,346 days,0
16233,114.46000000000001,1,15 days,0
16234,13.98,1,241 days,0
16235,2443.35,1,345 days,0
16236,98.96000000000001,1,126 days,0
16237,2514.93,1,333 days,0
16238,12.940000000000001,1,295 days,0
16239,39.980000000000004,1,24 days,0
16240,4.99,1,27 days,0
16241,126.96000000000001,2,138 days,0
16242,7.28,1,220 days,0
16243,91.97,2,156 days,0
16244,2369.97,1,107 days,0
16245,4.99,1,6 days,0
16246,12.940000000000001,1,236 days,0
16247,95.82000000000001,3,191 days,0
16248,39.980000000000004,1,272 days,0
16249,13.98,1,275 days,0
16250,4511.5425,2,32 days,1
16251,26.97,2,42 days,0
16252,2781.5425,2,88 days,0
16253,2721.5525,2,73 days,0
16254,24.99,1,342 days,0
16255,187.98,1,287 days,0
16256,81.96000000000001,2,147 days,0
16257,72.96000000000001,1,14 days,0
16258,63.970000000000006,1,41 days,0
16259,2756.5425,2,52 days,0
16260,3001.0225,2,175 days,1
16261,7170.87,3,78 days,1
16262,6949.5725,3,47 days,1
16263,7243.36,3,132 days,1
16264,61.96000000000001,2,66 days,0
16265,27.279999999999998,1,119 days,0
16266,63.970000000000006,1,208 days,0
16267,3037.33,2,68 days,1
16268,2778.8225,2,45 days,0
16269,2778.8225,2,49 days,0
16270,2771.5225,2,58 days,0
16271,3014.31,2,45 days,1
16272,3021.0425,2,168 days,1
16273,2803.5225,2,60 days,0
16274,4.99,1,27 days,0
16275,3282.83,2,172 days,1
16276,7.28,1,48 days,0
16277,3010.0325,2,176 days,1
16278,2992.33,2,54 days,0
16279,48.97,1,124 days,0
16280,12.940000000000001,1,86 days,0
16281,63.97,1,216 days,0
16282,64.25,2,214 days,0
16283,63.97,1,118 days,0
16284,7.28,1,231 days,0
16285,76.94,1,13 days,0
16286,6920.612499999999,3,58 days,1
16287,4538.8425,2,60 days,1
16288,2768.5325,2,50 days,0
16289,2778.5225,2,34 days,0
16290,2822.0125,2,60 days,0
16291,4921.69,2,373 days,1
16292,32.28,1,310 days,0
16293,4.99,1,212 days,0
16294,13.98,1,208 days,0
16295,138.45,1,318 days,0
16296,122.95,1,58 days,0
16297,6889.612499999999,3,97 days,1
16298,7000.8724999999995,3,120 days,1
16299,4.99,1,280 days,0
16300,111.95000000000002,2,40 days,0
16301,72.96000000000001,1,319 days,0
16302,24.99,1,281 days,0
16303,149.98,1,3 days,0
16304,49.48,1,274 days,0
16305,2983.34,2,46 days,0
16306,29.26,2,98 days,0
16307,6917.5925,3,100 days,1
16308,4551.5225,2,37 days,1
16309,6910.5925,3,121 days,1
16310,6010.159999999999,3,100 days,1
16311,2988.3225,2,390 days,1
16312,63.970000000000006,1,68 days,0
16313,4985.66,2,397 days,1
16314,111.95,2,211 days,0
16315,28.979999999999997,1,99 days,0
16316,4659.8025,2,378 days,1
16317,3001.0425,2,136 days,1
16318,3021.0225,2,149 days,1
16319,27.279999999999998,1,311 days,0
16320,49.48,1,334 days,0
16321,97.25,2,29 days,0
16322,28.979999999999997,1,166 days,0
16323,24.99,1,163 days,0
16324,3282.81,2,354 days,1
16325,171.27,2,68 days,0
16326,24.99,1,295 days,0
16327,4647.8825,2,368 days,1
16328,3001.0425,2,133 days,1
16329,3272.09,2,132 days,1
16330,31.27,1,254 days,0
16331,118.78,3,8 days,0
16332,147.23000000000002,2,37 days,0
16333,56.97,1,239 days,0
16334,84.92,1,364 days,0
16335,36.96,1,128 days,0
16336,64.47,1,120 days,0
16337,7.28,1,64 days,0
16338,169.43,2,274 days,0
16339,3169.5882,2,387 days,1
16340,608.96,1,307 days,0
16341,88.25,2,113 days,0
16342,143.39,2,30 days,0
16343,58.25,2,90 days,0
16344,2294.99,1,100 days,0
16345,4173.24,2,104 days,1
16346,37.55,2,37 days,0
16347,5918.5,2,38 days,1
16348,5918.24,2,37 days,1
16349,5898.26,2,42 days,1
16350,5903.19,2,37 days,1
16351,5873.26,2,57 days,1
16352,5948.49,2,59 days,1
16353,106.96000000000001,1,234 days,0
16354,574.98,1,326 days,0
16355,89.97,1,315 days,0
16356,7.28,1,198 days,0
16357,4.99,1,156 days,0
16358,87.95,4,126 days,0
16359,7.28,1,169 days,0
16360,553.97,1,334 days,0
16361,2514.93,1,324 days,0
16362,2482.23,1,286 days,0
16363,2481.8199999999997,1,316 days,0
16364,2482.23,1,281 days,0
16365,2490.18,1,74 days,0
16366,2563.35,1,79 days,0
16367,39.980000000000004,1,93 days,0
16368,98.96000000000001,1,28 days,0
16369,26.97,1,149 days,0
16370,132.5,3,2 days,0
16371,54.980000000000004,1,228 days,0
16372,2482.23,1,300 days,0
16373,2578.43,1,288 days,0
16374,15.23,1,40 days,0
16375,2478.3399999999997,1,259 days,0
16376,7.28,1,88 days,0
16377,13.98,1,340 days,0
16378,13.98,1,46 days,0
16379,58.980000000000004,1,57 days,0
16380,195.95000000000002,2,58 days,0
16381,4.99,1,335 days,0
16382,59.980000000000004,1,297 days,0
16383,58.980000000000004,1,332 days,0
16384,7.28,1,363 days,0
16385,64.47,1,238 days,0
16386,129.95000000000002,2,157 days,0
16387,94.96000000000001,2,41 days,0
16388,4673.8825,2,384 days,1
16389,4638.8925,2,289 days,1
16390,4657.5125,2,294 days,1
16391,4624.9125,2,376 days,1
16392,5786.3825,3,120 days,1
16393,5841.3724999999995,3,106 days,1
16394,4659.9025,2,384 days,1
16395,63.97,1,336 days,0
16396,32.269999999999996,1,300 days,0
16397,64.97,1,182 days,0
16398,53.47,1,324 days,0
16399,32.269999999999996,1,319 days,0
16400,4958.28,2,367 days,1
16401,102.25,2,82 days,0
16402,9.98,2,1 days,0
16403,37.97,1,50 days,0
16404,6002.159999999999,3,94 days,1
16405,3262.83,2,350 days,1
16406,3110.0525,2,363 days,1
16407,3250.11,2,105 days,1
16408,4692.8825,2,316 days,1
16409,4925.17,2,263 days,1
16410,3242.77,2,111 days,1
16411,4659.9025,2,272 days,1
16412,4921.59,2,285 days,1
16413,37.93,1,330 days,0
16414,4919.3,2,246 days,1
16415,4930.68,2,280 days,1
16416,4971.679999999999,2,285 days,1
16417,3001.0425,2,110 days,1
16418,27.279999999999998,1,350 days,0
16419,27.279999999999998,1,92 days,0
16420,2959.0025,2,109 days,0
16421,31.27,1,91 days,0
16422,4632.862499999999,2,212 days,1
16423,83.97,1,120 days,0
16424,5738.3825,3,116 days,1
16425,5718.6925,3,119 days,1
16426,5768.362499999999,3,88 days,1
16427,2975.0225,2,363 days,1
16428,3021.0225,2,116 days,1
16429,4958.28,2,192 days,1
16430,4638.8925,2,265 days,1
16431,4769.4025,2,267 days,1
16432,4633.9025,2,225 days,1
16433,4696.4925,2,241 days,1
16434,69.97,1,241 days,0
16435,6.28,1,43 days,0
16436,4696.4925,2,211 days,1
16437,47.260000000000005,2,231 days,0
16438,24.99,1,278 days,0
16439,24.99,1,153 days,0
16440,28.979999999999997,1,337 days,0
16441,24.99,1,348 days,0
16442,4923.29,2,187 days,1
16443,66.95,2,6 days,0
16444,3271.8199999999997,2,324 days,1
16445,3242.83,2,83 days,1
16446,3093.0325,2,87 days,1
16447,3001.0225,2,245 days,1
16448,6906.8925,3,105 days,1
16449,47.260000000000005,2,249 days,0
16450,37.97,1,109 days,0
16451,4632.8625,2,157 days,1
16452,3071.0125,2,82 days,1
16453,14.56,2,96 days,0
16454,47.260000000000005,2,281 days,0
16455,28.979999999999997,1,308 days,0
16456,64.97,1,145 days,0
16457,149.98,1,169 days,0
16458,24.99,1,308 days,0
16459,47.260000000000005,2,300 days,0
16460,47.260000000000005,2,67 days,0
16461,3287.3199999999997,2,67 days,1
16462,49.48,1,19 days,0
16463,59.910000000000004,1,232 days,0
16464,44.97,2,144 days,0
16465,3271.79,2,89 days,1
16466,4624.9125,2,124 days,1
16467,12.27,2,14 days,0
16468,63.970000000000006,1,143 days,0
16469,63.97,1,288 days,0
16470,3021.0425,2,263 days,1
16471,53.47,1,57 days,0
16472,27.279999999999998,1,89 days,0
16473,24.99,1,116 days,0
16474,24.99,1,307 days,0
16475,4673.8825,2,142 days,1
16476,4715.4925,2,167 days,1
16477,39.980000000000004,1,348 days,0
16478,2385.9399999999996,1,109 days,0
16479,158.51000000000002,3,68 days,0
16480,144.94,2,17 days,0
16481,194.91,2,39 days,0
16482,4783.74,2,343 days,1
16483,4118.26,2,69 days,1
16484,4175.53,2,88 days,1
16485,39.980000000000004,1,109 days,0
16486,113.24000000000001,2,28 days,0
16487,73.24,2,196 days,0
16488,232.42000000000002,2,22 days,0
16489,112.73,2,265 days,0
16490,2478.3399999999997,1,255 days,0
16491,3106.33,2,166 days,1
16492,130.94,2,7 days,0
16493,4197.25,2,40 days,1
16494,5961.2,2,44 days,1
16495,6002.23,2,55 days,1
16496,5960.23,2,35 days,1
16497,132.71,4,50 days,0
16498,39.980000000000004,1,144 days,0
16499,4.99,1,37 days,0
16500,588.96,1,284 days,0
16501,4.99,1,149 days,0
16502,39.980000000000004,1,17 days,0
16503,4.99,1,257 days,0
16504,588.96,1,299 days,0
16505,39.980000000000004,1,49 days,0
16506,102.04,3,6 days,0
16507,35.23,1,199 days,0
16508,83.97,1,159 days,0
16509,3258.79,2,83 days,1
16510,27.279999999999998,1,296 days,0
16511,47.260000000000005,2,198 days,0
16512,3262.83,2,260 days,1
16513,4669.4525,2,175 days,1
16514,4761.74,2,353 days,1
16515,4733.75,2,317 days,1
16516,4733.75,2,322 days,1
16517,4698.76,2,313 days,1
16518,4698.76,2,309 days,1
16519,4752.75,2,295 days,1
16520,4727.74,2,298 days,1
16521,4698.76,2,303 days,1
16522,4698.76,2,296 days,1
16523,4698.76,2,298 days,1
16524,4733.75,2,276 days,1
16525,4752.75,2,268 days,1
16526,4758.24,2,232 days,1
16527,4752.75,2,218 days,1
16528,4698.76,2,222 days,1
16529,4752.75,2,225 days,1
16530,3001.0425,2,59 days,0
16531,3291.8,2,50 days,1
16532,4921.69,2,130 days,1
16533,4702.3925,2,127 days,1
16534,4820.5025,2,99 days,1
16535,37.97,1,240 days,0
16536,27.279999999999998,1,243 days,0
16537,24.99,1,248 days,0
16538,4659.9025,2,114 days,1
16539,83.97,1,357 days,0
16540,4696.4925,2,68 days,1
16541,3028.0225,2,50 days,1
16542,44.970000000000006,2,34 days,0
16543,53.96,2,143 days,0
16544,28.979999999999997,1,181 days,0
16545,31.27,1,109 days,0
16546,3036.5325,2,47 days,1
16547,4900.679999999999,2,120 days,1
16548,4624.9125,2,70 days,1
16549,4930.68,2,88 days,1
16550,3001.0425,2,46 days,0
