,CustomerID,Monetary,Frequency,Recency
9473,20473,14.98,1,3
9474,20474,49.97,1,184
9475,20475,14.98,1,233
9476,20476,2521.3099999999995,1,241
9477,20477,68.97,1,206
9478,20478,96.46000000000001,1,262
9479,20479,85.48,1,109
9480,20480,1155.48,1,196
9481,20481,1170.48,1,186
9482,20482,2443.35,1,218
9483,20483,4400.0581999999995,2,36
9484,20484,1151.76,1,192
9485,20485,14.98,1,205
9486,20486,49.97,1,130
9487,20487,9.99,1,273
9488,20488,14.98,1,68
9489,20489,49.97,1,281
9490,20490,49.97,1,30
9491,20491,23.97,1,24
9492,20492,71.97,1,363
9493,20493,23.97,1,76
9494,20494,14.98,1,331
9495,20495,2482.2299999999996,1,225
9496,20496,2478.3399999999997,1,191
9497,20497,69.99,1,335
9498,20498,12.940000000000001,1,183
9499,20499,54.980000000000004,1,18
9500,20500,68.49,1,281
9501,20501,64.98,1,185
9502,20502,64.98,1,284
9503,20503,14.98,1,287
9504,20504,119.96000000000001,1,146
9505,20505,64.97,1,300
9506,20506,68.97,1,332
9507,20507,49.97,1,229
9508,20508,21.98,1,29
9509,20509,9.99,1,273
9510,20510,72.93,1,18
9511,20511,14.98,1,72
9512,20512,9.99,1,309
9513,20513,74.46000000000001,1,306
9514,20514,49.97,1,126
9515,20515,74.46000000000001,1,223
9516,20516,14.98,1,109
9517,20517,76.97,1,223
9518,20518,49.97,1,168
9519,20519,54.96,1,61
9520,20520,14.98,1,306
9521,20521,25.22,1,53
9522,20522,44.980000000000004,1,166
9523,20523,14.98,1,63
9524,20524,68.97,1,246
9525,20525,1155.48,1,203
9526,20526,1170.48,1,186
9527,20527,2478.3399999999997,1,191
9528,20528,64.47,1,329
9529,20529,1174.48,1,207
9530,20530,103.96000000000001,1,274
9531,20531,64.97,1,67
9532,20532,93.46000000000001,1,51
9533,20533,31.92,1,178
9534,20534,23.97,1,133
9535,20535,14.98,1,101
9536,20536,23.97,1,101
9537,20537,23.97,1,365
9538,20538,68.97,1,110
9539,20539,14.98,1,128
9540,20540,9.99,1,53
9541,20541,1174.48,1,206
9542,20542,93.46000000000001,1,167
9543,20543,2492.3199999999997,1,183
9544,20544,2457.3299999999995,1,207
9545,20545,2542.31,1,168
9546,20546,3246.5481999999997,2,76
9547,20547,56.97,1,147
9548,20548,3131.95,2,69
9549,20549,3105.2699999999995,2,92
9550,20550,24.99,1,264
9551,20551,64.97,1,4
9552,20552,3034.0681999999997,2,57
9553,20553,2354.9799999999996,1,66
9554,20554,34.98,1,277
9555,20555,3153.95,2,83
9556,20556,3124.9599999999996,2,88
9557,20557,64.97,1,115
9558,20558,3019.0881999999997,2,48
9559,20559,74.98,1,320
9560,20560,3161.9399999999996,2,84
9561,20561,3139.0881999999997,2,41
9562,20562,2994.0881999999997,2,38
9563,20563,34.98,1,230
9564,20564,3059.0781999999995,2,55
9565,20565,64.97,1,204
9566,20566,27.279999999999998,1,206
9567,20567,3074.0781999999995,2,59
9568,20568,28.979999999999997,1,246
9569,20569,3114.0581999999995,2,47
9570,20570,114.96000000000001,1,287
9571,20571,24.99,1,115
9572,20572,78.96,1,163
9573,20573,2414.99,1,71
9574,20574,38.98,1,275
9575,20575,3095.0381999999995,2,45
9576,20576,3147.96,2,57
9577,20577,3080.2699999999995,2,56
9578,20578,31.269999999999996,1,40
9579,20579,24.99,1,57
9580,20580,36.93,1,322
9581,20581,2439.99,1,89
9582,20582,142.45,1,186
9583,20583,69.97,1,235
9584,20584,3140.2699999999995,2,65
9585,20585,32.27,1,155
9586,20586,24.99,1,245
9587,20587,2378.95,1,88
9588,20588,27.279999999999998,1,344
9589,20589,2344.9599999999996,1,80
9590,20590,3127.2499999999995,2,75
9591,20591,69.97,1,337
9592,20592,3113.2199999999993,2,45
9593,20593,31.27,1,154
9594,20594,42.93,1,305
9595,20595,69.97,1,203
9596,20596,32.269999999999996,1,306
9597,20597,119.96000000000001,1,233
9598,20598,3099.9599999999996,2,77
9599,20599,32.269999999999996,1,169
9600,20600,6056.61,2,195
9601,20601,80.47,1,1
9602,20602,80.47,1,294
9603,20603,23.779999999999998,1,282
9604,20604,93.49,1,151
9605,20605,84.96000000000001,1,279
9606,20606,6054.219999999999,2,194
9607,20607,23.779999999999998,1,45
9608,20608,6035.599999999999,2,186
9609,20609,6117.69,2,209
9610,20610,6021.62,2,190
9611,20611,6021.62,2,185
9612,20612,6060.5,2,207
9613,20613,6056.61,2,198
9614,20614,6035.599999999999,2,202
9615,20615,6060.5,2,210
9616,20616,6093.2,2,210
9617,20617,6058.21,2,164
9618,20618,21.49,1,330
9619,20619,74.98,1,85
9620,20620,6044.59,2,158
9621,20621,6117.69,2,175
9622,20622,6139.59,2,171
9623,20623,6093.2,2,158
9624,20624,6021.62,2,156
9625,20625,6029.57,2,174
9626,20626,6038.5599999999995,2,167
9627,20627,6044.589999999999,2,159
9628,20628,6056.61,2,177
9629,20629,6060.5,2,182
9630,20630,74.98,1,89
9631,20631,71.96000000000001,1,214
9632,20632,21.98,1,126
9633,20633,68.97,1,117
9634,20634,9.99,1,297
9635,20635,49.97,1,198
9636,20636,14.98,1,329
9637,20637,9.99,1,262
9638,20638,2478.24,1,170
9639,20639,2466.3199999999997,1,163
9640,20640,2498.3399999999997,1,165
9641,20641,2457.33,1,134
9642,20642,2452.3399999999997,1,105
9643,20643,14.98,1,154
9644,20644,2457.33,1,92
9645,20645,1143.46,1,173
9646,20646,1197.97,1,158
9647,20647,1155.48,1,169
9648,20648,2457.33,1,62
9649,20649,2487.89,1,43
9650,20650,1174.48,1,177
9651,20651,3198.5681999999997,2,84
9652,20652,1174.48,1,164
9653,20653,1155.48,1,180
9654,20654,1170.48,1,166
9655,20655,47.42,1,150
9656,20656,3245.8996,2,76
9657,20657,1193.45,1,163
9658,20658,2457.33,1,55
9659,20659,2466.3199999999997,1,35
9660,20660,1179.97,1,182
9661,20661,1174.48,1,168
9662,20662,1750.98,1,397
9663,20663,1750.98,1,341
9664,20664,1764.96,1,317
9665,20665,4408.5581999999995,2,48
9666,20666,1714.97,1,335
9667,20667,1775.97,1,293
9668,20668,1750.98,1,277
9669,20669,3169.5882,2,56
9670,20670,3228.5681999999997,2,44
9671,20671,1735.98,1,285
9672,20672,1750.98,1,268
9673,20673,1754.98,1,221
9674,20674,1143.46,1,180
9675,20675,1155.48,1,180
9676,20676,14.98,1,291
9677,20677,1184.46,1,176
9678,20678,1155.48,1,169
9679,20679,64.47,1,310
9680,20680,3219.5782,2,34
9681,20681,9.99,1,362
9682,20682,1735.98,1,202
9683,20683,1735.98,1,212
9684,20684,1729.97,1,188
9685,20685,1155.48,1,155
9686,20686,1151.76,1,178
9687,20687,9.99,1,96
9688,20688,68.97,1,12
9689,20689,78.48,1,242
9690,20690,39.47,1,46
9691,20691,39.980000000000004,1,312
9692,20692,49.97,1,117
9693,20693,1155.48,1,155
9694,20694,146.97,1,334
9695,20695,14.98,1,35
9696,20696,73.96000000000001,1,359
9697,20697,77.92,1,49
9698,20698,23.97,1,247
9699,20699,1209.47,1,178
9700,20700,1243.44,1,178
9701,20701,1155.48,1,155
9702,20702,1750.98,1,193
9703,20703,1735.98,1,174
9704,20704,77.96000000000001,1,120
9705,20705,69.47,1,303
9706,20706,1759.97,1,154
9707,20707,1750.98,1,163
9708,20708,4406.3996,2,53
9709,20709,1729.97,1,177
9710,20710,3240.3199999999997,2,278
9711,20711,3240.3199999999997,2,248
9712,20712,3261.3299999999995,2,234
9713,20713,3421.93,2,64
9714,20714,187.98,1,323
9715,20715,196.27,1,174
9716,20716,3911.2899999999995,3,50
9717,20717,3240.3199999999997,2,215
9718,20718,3283.43,2,90
9719,20719,1947.46,2,253
9720,20720,1938.47,2,250
9721,20721,24.99,1,173
9722,20722,2378.8,3,257
9723,20723,143.96,1,193
9724,20724,24.99,1,189
9725,20725,63.970000000000006,1,45
9726,20726,1941.95,2,242
9727,20727,30.479999999999997,1,72
9728,20728,709.26,1,238
9729,20729,77.96,1,223
9730,20730,68.97,1,240
9731,20731,42.97,1,305
9732,20732,9.99,1,330
9733,20733,23.97,1,249
9734,20734,7.28,1,246
9735,20735,1120.49,1,167
9736,20736,3194.5782,2,39
9737,20737,128.97,1,8
9738,20738,23.97,1,124
9739,20739,78.97999999999999,1,325
9740,20740,140.94,2,140
9741,20741,119.97999999999999,1,280
9742,20742,128.97,1,116
9743,20743,78.97999999999999,1,91
9744,20744,548.98,1,54
9745,20745,113.95,2,5
9746,20746,119.95,2,204
9747,20747,69.99,1,56
9748,20748,123.97999999999999,1,288
9749,20749,624.97,1,61
9750,20750,1184.46,1,159
9751,20751,574.98,1,47
9752,20752,69.99,1,110
9753,20753,539.99,1,39
9754,20754,78.97999999999999,1,152
9755,20755,1164.47,1,165
9756,20756,34.56,2,67
9757,20757,69.99,1,28
9758,20758,128.97,1,285
9759,20759,77.96000000000001,1,223
9760,20760,7.28,1,86
9761,20761,22.93,1,257
9762,20762,123.97999999999999,1,45
9763,20763,123.97999999999999,1,224
9764,20764,56.76,2,181
9765,20765,1179.97,1,170
9766,20766,14.98,1,306
9767,20767,1120.49,1,126
9768,20768,1170.48,1,132
9769,20769,25.22,1,261
9770,20770,49.97,1,80
9771,20771,46.47,1,82
9772,20772,72.93,1,12
9773,20773,30.97,1,53
9774,20774,22.93,1,116
9775,20775,9.99,1,17
9776,20776,22.93,1,256
9777,20777,9.99,1,20
9778,20778,74.46000000000001,1,33
9779,20779,14.98,1,347
9780,20780,9.99,1,194
9781,20781,15.23,1,132
9782,20782,1197.41,1,141
9783,20783,39.980000000000004,1,67
9784,20784,9.99,1,6
9785,20785,1145.48,1,146
9786,20786,14.98,1,104
9787,20787,1134.47,1,133
9788,20788,9.99,1,16
9789,20789,39.47,1,292
9790,20790,14.98,1,193
9791,20791,9.99,1,242
9792,20792,39.980000000000004,1,122
9793,20793,1205.47,1,158
9794,20794,53.980000000000004,1,89
9795,20795,3.99,1,204
9796,20796,88.97,1,229
9797,20797,14.23,1,234
9798,20798,123.96000000000001,1,204
9799,20799,32.28,1,26
9800,20800,63.97,1,76
9801,20801,74.98,1,223
9802,20802,6.28,1,233
9803,20803,38.980000000000004,1,138
9804,20804,24.99,1,190
9805,20805,29.99,1,131
9806,20806,27.279999999999998,1,206
9807,20807,3249.3099999999995,2,32
9808,20808,1938.47,2,217
9809,20809,32.28,1,155
9810,20810,6.28,1,152
9811,20811,3270.3199999999997,2,242
9812,20812,4127.25,2,335
9813,20813,64.47,1,16
9814,20814,4186.23,2,321
9815,20815,4118.26,2,329
9816,20816,4228.72,2,319
9817,20817,4118.26,2,320
9818,20818,4230.73,2,320
9819,20819,4181.76,2,322
9820,20820,4143.74,2,322
9821,20821,4118.26,2,306
9822,20822,4134.53,2,326
9823,20823,4216.75,2,303
9824,20824,2512.96,2,396
9825,20825,3226.34,2,203
9826,20826,1173.96,1,182
9827,20827,11.940000000000001,1,185
9828,20828,1938.47,2,217
9829,20829,1962.46,2,231
9830,20830,1966.46,2,218
9831,20831,2012.95,2,225
9832,20832,2533.9700000000003,2,370
9833,20833,1903.48,2,241
9834,20834,2566.95,2,381
9835,20835,2002.44,2,164
9836,20836,1938.47,2,163
9837,20837,2547.95,2,368
9838,20838,2541.94,2,349
9839,20839,2511.26,2,355
9840,20840,3.99,1,158
9841,20841,1938.47,2,174
9842,20842,1952.45,2,145
9843,20843,1903.48,2,140
9844,20844,1155.48,1,166
9845,20845,1957.47,2,142
9846,20846,1174.48,1,155
9847,20847,1947.46,2,135
9848,20848,2558.46,2,338
9849,20849,69.97,1,118
9850,20850,2556.94,2,320
9851,20851,2518.97,2,287
9852,20852,2546.96,2,288
9853,20853,1147.77,1,164
9854,20854,1938.47,2,135
9855,20855,1155.48,1,178
9856,20856,2483.98,2,287
9857,20857,1120.49,1,140
9858,20858,1155.48,1,152
9859,20859,2508.97,2,257
9860,20860,2379.81,3,231
9861,20861,2368.06,3,228
9862,20862,3240.3199999999997,2,192
9863,20863,3261.3299999999995,2,159
9864,20864,3234.29,2,137
9865,20865,34.98,1,181
9866,20866,3157.9699999999993,2,45
9867,20867,38.980000000000004,1,120
9868,20868,37.27,1,300
9869,20869,2542.96,2,251
9870,20870,1938.47,2,135
9871,20871,78.96000000000001,1,304
9872,20872,2518.97,2,252
9873,20873,42.93,1,269
9874,20874,1962.46,2,122
9875,20875,2518.97,2,253
9876,20876,1938.47,2,100
9877,20877,1120.49,1,133
9878,20878,1155.48,1,102
9879,20879,3284.2999999999997,2,129
9880,20880,2518.97,2,259
9881,20881,78.96,1,117
9882,20882,1170.48,1,78
9883,20883,1149.47,1,74
9884,20884,1229.96,1,82
9885,20885,2518.97,2,253
9886,20886,2533.9700000000003,2,269
9887,20887,1164.47,1,80
9888,20888,1174.48,1,76
9889,20889,69.97,1,175
9890,20890,2527.96,2,222
9891,20891,589.98,1,241
9892,20892,3240.3199999999997,2,114
9893,20893,34.98,1,48
9894,20894,1155.48,1,66
9895,20895,1120.49,1,59
9896,20896,1957.47,2,110
9897,20897,88.97,1,101
9898,20898,51.97,1,101
9899,20899,6.28,1,10
9900,20900,78.96000000000001,1,125
9901,20901,1120.49,1,51
9902,20902,37.269999999999996,1,14
9903,20903,69.97,1,247
9904,20904,69.97,1,29
9905,20905,1155.48,1,41
9906,20906,32.28,1,54
9907,20907,32.28,1,169
9908,20908,78.96,1,241
9909,20909,69.97,1,294
9910,20910,613.95,1,126
9911,20911,611.96,1,78
9912,20912,2373.79,3,113
9913,20913,1947.46,2,96
9914,20914,1926.45,2,108
9915,20915,38.980000000000004,1,40
9916,20916,119.96000000000001,1,226
9917,20917,3234.2899999999995,2,98
9918,20918,67.49,1,128
9919,20919,6.28,1,21
9920,20920,6.28,1,16
9921,20921,3234.2899999999995,2,93
9922,20922,3226.34,2,82
9923,20923,2374.8,3,116
9924,20924,69.97,1,215
9925,20925,67.49,1,145
9926,20926,1120.49,1,43
9927,20927,101.94,1,80
9928,20928,40.23,1,93
9929,20929,37.269999999999996,1,328
9930,20930,2363.79,3,66
9931,20931,3273.17,2,52
9932,20932,47.97,1,78
9933,20933,2518.97,2,232
9934,20934,1145.48,1,46
9935,20935,162.99,1,79
9936,20936,1134.47,1,34
9937,20937,119.96000000000001,1,147
9938,20938,84.97,1,21
9939,20939,13.98,1,73
9940,20940,38.980000000000004,1,351
9941,20941,126.28,1,342
9942,20942,3.99,1,310
9943,20943,37.269999999999996,1,124
9944,20944,226.49,1,357
9945,20945,1953.47,2,109
9946,20946,58.980000000000004,1,137
9947,20947,37.269999999999996,1,4
9948,20948,3.99,1,311
9949,20949,154.98,1,305
9950,20950,32.28,1,268
9951,20951,37.27,1,171
9952,20952,37.27,1,46
9953,20953,162.99,1,72
9954,20954,38.980000000000004,1,136
9955,20955,1164.47,1,57
9956,20956,3.99,1,84
9957,20957,38.980000000000004,1,222
9958,20958,68.49,1,365
9959,20959,38.980000000000004,1,88
9960,20960,6.28,1,256
9961,20961,3.99,1,37
9962,20962,6.28,1,292
9963,20963,42.93,1,329
9964,20964,38.980000000000004,1,152
9965,20965,29.99,1,206
9966,20966,1120.49,1,51
9967,20967,4.99,1,241
9968,20968,34.98,1,202
9969,20969,38.980000000000004,1,260
9970,20970,1962.46,2,91
9971,20971,38.980000000000004,1,88
9972,20972,69.97,1,105
9973,20973,193.98,1,145
9974,20974,126.28,1,211
9975,20975,2515.25,2,218
9976,20976,60.47,1,181
9977,20977,574.98,1,376
9978,20978,4.99,1,181
9979,20979,1947.46,2,86
9980,20980,1981.96,2,77
9981,20981,68.49,1,357
9982,20982,2546.96,2,394
9983,20983,4178.73,2,278
9984,20984,4153.25,2,303
9985,20985,4118.26,2,299
9986,20986,7.28,1,116
9987,20987,4132.24,2,289
9988,20988,4118.26,2,303
9989,20989,4148.74,2,277
9990,20990,4196.22,2,293
9991,20991,4118.26,2,277
9992,20992,4139.75,2,299
9993,20993,4262.04,2,280
9994,20994,4191.72,2,302
9995,20995,4127.25,2,281
9996,20996,4149.99,2,292
9997,20997,2744.5225,2,298
9998,20998,2806.5125,2,280
9999,20999,2735.5325,2,289
10000,21000,2721.5525,2,247
10001,21001,3018.33,2,274
10002,21002,2992.33,2,246
10003,21003,49.97,1,353
10004,21004,561.48,1,388
10005,21005,25.479999999999997,1,169
10006,21006,1938.47,2,71
10007,21007,58.980000000000004,1,118
10008,21008,1957.47,2,87
10009,21009,39.980000000000004,1,55
10010,21010,4.99,1,226
10011,21011,2527.96,2,225
10012,21012,2497.96,2,228
10013,21013,548.98,1,367
10014,21014,607.96,1,378
10015,21015,1957.47,2,79
10016,21016,1938.47,2,92
10017,21017,578.46,1,382
10018,21018,2515.25,2,244
10019,21019,629.96,1,90
10020,21020,2497.96,2,243
10021,21021,628.97,1,358
10022,21022,539.99,1,344
10023,21023,91.95,1,258
10024,21024,562.96,1,346
10025,21025,69.97,1,95
10026,21026,38.98,1,270
10027,21027,2537.97,2,238
10028,21028,37.27,1,133
10029,21029,1934.75,2,82
10030,21030,539.99,1,353
10031,21031,597.95,1,349
10032,21032,4.99,1,78
10033,21033,553.97,1,352
10034,21034,2533.97,2,231
10035,21035,1957.47,2,86
10036,21036,2547.95,2,243
10037,21037,2438.28,3,56
10038,21038,573.98,1,57
10039,21039,2483.98,2,371
10040,21040,2566.95,2,370
10041,21041,589.96,1,359
10042,21042,1155.48,1,92
10043,21043,39.980000000000004,1,152
10044,21044,2533.9700000000003,2,239
10045,21045,23.779999999999998,1,57
10046,21046,34.98,1,166
10047,21047,1155.48,1,87
10048,21048,578.46,1,346
10049,21049,32.28,1,197
10050,21050,583.97,1,349
10051,21051,1120.49,1,77
10052,21052,1120.49,1,57
10053,21053,2542.96,2,227
10054,21054,625.47,1,47
10055,21055,1566.78,2,52
10056,21056,2547.95,2,371
10057,21057,2394.97,1,86
10058,21058,69.46000000000001,1,220
10059,21059,616.95,1,359
10060,21060,2508.47,2,188
10061,21061,607.96,1,353
10062,21062,563.77,1,322
10063,21063,60.47,1,283
10064,21064,553.97,1,315
10065,21065,1549.1100000000001,2,48
10066,21066,131.44,1,12
10067,21067,2483.98,2,199
10068,21068,81.45,1,299
10069,21069,69.97,1,75
10070,21070,30.479999999999997,1,348
10071,21071,2533.97,2,210
10072,21072,539.99,1,321
10073,21073,29.479999999999997,1,181
10074,21074,43.97,1,219
10075,21075,59.980000000000004,1,288
10076,21076,4.99,1,67
10077,21077,23.779999999999998,1,209
10078,21078,23.779999999999998,1,94
10079,21079,37.27,1,190
10080,21080,110.46000000000001,1,19
10081,21081,21.49,1,60
10082,21082,98.96000000000001,1,191
10083,21083,38.98,1,8
10084,21084,27.77,1,288
10085,21085,39.980000000000004,1,20
10086,21086,48.97,1,168
10087,21087,819.48,1,145
10088,21088,30.479999999999997,1,299
10089,21089,561.48,1,292
10090,21090,548.98,1,305
10091,21091,13.98,1,193
10092,21092,2511.26,2,350
10093,21093,2515.25,2,333
10094,21094,60.47,1,85
10095,21095,31.729999999999997,1,278
10096,21096,13.98,1,95
10097,21097,29.479999999999997,1,163
10098,21098,69.46000000000001,1,180
10099,21099,21.49,1,261
10100,21100,1178.45,1,49
10101,21101,32.28,1,130
10102,21102,793.46,1,148
10103,21103,2506.95,2,317
10104,21104,2566.95,2,257
10105,21105,2533.97,2,264
10106,21106,2537.97,2,270
10107,21107,806.76,1,141
10108,21108,819.48,1,140
10109,21109,39.980000000000004,1,79
10110,21110,34.98,1,349
10111,21111,37.269999999999996,1,355
10112,21112,25.479999999999997,1,243
10113,21113,23.779999999999998,1,27
10114,21114,4.99,1,307
10115,21115,4.99,1,283
10116,21116,78.96,1,93
10117,21117,60.47,1,161
10118,21118,34.98,1,197
10119,21119,25.479999999999997,1,124
10120,21120,48.970000000000006,1,361
10121,21121,21.49,1,288
10122,21122,143.78,1,293
10123,21123,30.479999999999997,1,108
10124,21124,56.96,1,47
10125,21125,27.77,1,150
10126,21126,565.47,1,282
10127,21127,60.47,1,168
10128,21128,4.99,1,215
10129,21129,48.970000000000006,1,42
10130,21130,2483.98,2,230
10131,21131,39.980000000000004,1,217
10132,21132,21.49,1,238
10133,21133,21.49,1,98
10134,21134,69.97,1,264
10135,21135,103.95,1,284
10136,21136,106.93,1,234
10137,21137,37.269999999999996,1,103
10138,21138,4371.3782,2,56
10139,21139,1735.98,1,157
10140,21140,14.98,1,252
10141,21141,1155.48,1,123
10142,21142,77.92,1,38
10143,21143,1155.48,1,123
10144,21144,1188.46,1,142
10145,21145,69.97,1,90
10146,21146,1155.48,1,146
10147,21147,1179.97,1,127
10148,21148,3223.5782,2,53
10149,21149,1183.47,1,138
10150,21150,1170.48,1,145
10151,21151,1155.48,1,141
10152,21152,1134.47,1,150
10153,21153,1147.77,1,141
10154,21154,74.46,1,55
10155,21155,1155.48,1,142
10156,21156,1149.47,1,134
10157,21157,49.97,1,234
10158,21158,49.97,1,331
10159,21159,74.46000000000001,1,343
10160,21160,1775.47,1,125
10161,21161,1174.48,1,129
10162,21162,1155.48,1,126
10163,21163,72.93,1,1
10164,21164,68.97,1,175
10165,21165,4673.8825,2,174
10166,21166,4909.67,2,173
10167,21167,4657.5125,2,154
10168,21168,4624.9125,2,161
10169,21169,4647.8825,2,181
10170,21170,74.98,1,111
10171,21171,37.29,1,268
10172,21172,42.28,1,323
10173,21173,4659.9025,2,175
10174,21174,42.28,1,132
10175,21175,35.0,1,192
10176,21176,35.0,1,364
10177,21177,39.99,1,176
10178,21178,39.99,1,170
10179,21179,4935.67,2,172
10180,21180,3882.5525,2,177
10181,21181,32.28,1,137
10182,21182,32.28,1,55
10183,21183,4657.5125,2,168
10184,21184,74.98,1,155
10185,21185,39.99,1,29
10186,21186,35.0,1,278
10187,21187,32.28,1,212
10188,21188,123.96000000000001,1,244
10189,21189,4208.3099999999995,2,171
10190,21190,42.28,1,355
10191,21191,4169.33,2,160
10192,21192,4229.32,2,162
10193,21193,3905.5225,2,150
10194,21194,3911.5325,2,144
10195,21195,4144.34,2,153
10196,21196,34.98,1,156
10197,21197,3917.5425,2,143
10198,21198,69.97,1,120
10199,21199,4144.34,2,135
10200,21200,3932.5425,2,145
10201,21201,4921.69,2,167
10202,21202,4632.862499999999,2,155
10203,21203,4633.9025,2,155
10204,21204,74.98,1,129
10205,21205,4886.7,2,178
10206,21206,3882.5525,2,151
10207,21207,123.96000000000001,1,249
10208,21208,39.980000000000004,1,276
10209,21209,39.99,1,144
10210,21210,39.99,1,311
10211,21211,4900.679999999999,2,166
10212,21212,74.98,1,342
10213,21213,64.25999999999999,1,95
10214,21214,4659.9025,2,147
10215,21215,4624.9125,2,136
10216,21216,4935.67,2,148
10217,21217,4659.9025,2,136
10218,21218,4661.5025,2,147
10219,21219,4696.4925,2,129
10220,21220,74.98,1,305
10221,21221,29.99,1,184
10222,21222,3936.5425,2,147
10223,21223,56.980000000000004,1,310
10224,21224,42.28,1,113
10225,21225,4732.8625,2,133
10226,21226,4659.8025,2,144
10227,21227,26.97,1,127
10228,21228,3936.5425,2,153
10229,21229,4198.33,2,131
10230,21230,4171.62,2,130
10231,21231,3936.5425,2,101
10232,21232,39.980000000000004,1,41
10233,21233,119.97999999999999,1,300
10234,21234,119.97999999999999,1,345
10235,21235,1134.47,1,134
10236,21236,77.92,1,157
10237,21237,69.99,1,170
10238,21238,39.55,2,11
10239,21239,7.28,1,213
10240,21240,119.97999999999999,1,315
10241,21241,78.97999999999999,1,264
10242,21242,78.97999999999999,1,323
10243,21243,14.98,1,176
10244,21244,49.97,1,239
10245,21245,22.93,1,221
10246,21246,1194.97,1,134
10247,21247,14.98,1,117
10248,21248,34.98,1,172
10249,21249,69.97,1,64
10250,21250,14.98,1,280
10251,21251,191.26999999999998,2,181
10252,21252,94.45,2,348
10253,21253,1155.48,1,127
10254,21254,89.97,1,352
10255,21255,32.28,1,327
10256,21256,3917.5425,2,100
10257,21257,4144.34,2,108
10258,21258,3936.5425,2,107
10259,21259,3907.5425,2,99
10260,21260,14.98,1,124
10261,21261,69.97,1,285
10262,21262,68.97,1,54
10263,21263,4.99,1,237
10264,21264,1120.49,1,140
10265,21265,1729.97,1,147
10266,21266,4525.0682,2,32
10267,21267,1735.98,1,144
10268,21268,1725.98,1,114
10269,21269,1735.98,1,115
10270,21270,78.48,1,207
10271,21271,1728.27,1,104
10272,21272,4435.3796,2,32
10273,21273,14.98,1,192
10274,21274,1197.97,1,137
10275,21275,1151.76,1,105
10276,21276,39.980000000000004,1,109
10277,21277,4.99,1,109
10278,21278,14.98,1,30
10279,21279,4.99,1,181
10280,21280,39.47,1,50
10281,21281,1129.48,1,93
10282,21282,1120.49,1,112
10283,21283,124.94,1,290
10284,21284,3223.5782,2,36
10285,21285,14.98,1,258
10286,21286,68.97,1,75
10287,21287,44.980000000000004,1,167
10288,21288,14.98,1,277
10289,21289,1763.97,1,78
10290,21290,23.97,1,73
10291,21291,1735.98,1,41
10292,21292,14.98,1,149
10293,21293,1763.97,1,43
10294,21294,9.99,1,292
10295,21295,56.97,1,82
10296,21296,99.96000000000001,1,13
10297,21297,1735.98,1,44
10298,21298,93.46000000000001,1,309
10299,21299,78.48,1,332
10300,21300,1120.49,1,380
10301,21301,14.98,1,10
10302,21302,69.97,1,252
10303,21303,68.97,1,185
10304,21304,23.97,1,252
10305,21305,3204.5782,2,41
10306,21306,4.99,1,55
10307,21307,23.97,1,305
10308,21308,81.46000000000001,1,51
10309,21309,1183.47,1,354
10310,21310,1120.49,1,333
10311,21311,4472.5782,2,34
10312,21312,94.97,1,183
10313,21313,1155.48,1,254
10314,21314,9.99,1,34
10315,21315,1189.46,1,231
10316,21316,68.97,1,108
10317,21317,108.95,1,219
10318,21318,36.96,1,123
10319,21319,23.97,1,62
10320,21320,99.96000000000001,1,135
10321,21321,49.97,1,320
10322,21322,14.98,1,161
10323,21323,1120.49,1,224
10324,21324,68.97,1,284
10325,21325,69.97,1,280
10326,21326,1179.97,1,226
10327,21327,1120.49,1,223
10328,21328,49.97,1,205
10329,21329,1179.47,1,110
10330,21330,1120.49,1,104
10331,21331,2670.8896,2,383
10332,21332,2616.8582,2,354
10333,21333,1174.48,1,203
10334,21334,1155.48,1,178
10335,21335,1183.47,1,178
10336,21336,2628.3496,2,289
10337,21337,49.97,1,162
10338,21338,23.97,1,169
10339,21339,39.980000000000004,1,360
10340,21340,22.93,1,265
10341,21341,14.98,1,22
10342,21342,1155.48,1,175
10343,21343,1170.48,1,152
10344,21344,1155.48,1,136
10345,21345,29.93,1,174
10346,21346,14.98,1,199
10347,21347,4.99,1,1
10348,21348,4392.0181999999995,2,49
10349,21349,2989.3796,2,383
10350,21350,69.97,1,340
10351,21351,17.27,1,94
10352,21352,2625.3896,2,295
10353,21353,44.980000000000004,1,199
10354,21354,2646.3996,2,299
10355,21355,1184.46,1,120
10356,21356,1174.48,1,97
10357,21357,1205.47,1,122
10358,21358,9.99,1,310
10359,21359,3032.31,2,253
10360,21360,93.97,1,142
10361,21361,2997.3199999999997,2,274
10362,21362,93.97,1,10
10363,21363,4.99,1,277
10364,21364,7.28,1,3
10365,21365,7.28,1,277
10366,21366,39.980000000000004,1,362
10367,21367,7.28,1,342
10368,21368,14.98,1,214
10369,21369,1155.48,1,122
10370,21370,39.980000000000004,1,197
10371,21371,7.28,1,207
10372,21372,74.96000000000001,1,161
10373,21373,15.23,1,323
10374,21374,7.28,1,324
10375,21375,39.980000000000004,1,333
10376,21376,4.99,1,157
10377,21377,69.99,1,239
10378,21378,78.97999999999999,1,196
10379,21379,2992.33,2,253
10380,21380,2735.5325000000003,2,272
10381,21381,69.99,1,77
10382,21382,69.99,1,354
10383,21383,69.99,1,90
10384,21384,2921.0225,2,251
10385,21385,608.96,1,42
10386,21386,539.99,1,34
10387,21387,2745.3325,2,246
